Bankrupt?, Operating Gross Margin, Pre-tax net Interest Rate, After-tax net Interest Rate, Operating Expense Rate, Current Ratio, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Current Assets/Total Assets, Current Liability to Assets, Current Liabilities/Liability, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Net Income to Total Assets, Liability to Equity, Equity to Liability
0,0.185598368,0.117736697,0.069046452,0.827377649,0.367845853,-1.279288372,0.234690012,0.000494038,0.642423197,0.357576803,0.236312709,0.146406487,0.227897261,0.409440675,1.169495687,0.793562445,0.117483055,1.796601997,0.556606305
0,0.179141689,0.108506513,0.065913005,0.836347081,0.391598173,-1.323242074,0.218471099,0.000446017,0.630695891,0.369304109,0.246979359,0.149682893,0.237329741,0.405310662,1.042928852,0.840677223,0.11284705,1.707795491,0.585550205
0,0.16353806,0.09080643,0.095452606,0.855849893,0.509792751,-1.404660922,0.184241027,0.000319731,0.588089307,0.411910693,0.299803666,0.206443886,0.351041727,0.501186033,0.810955624,0.851858164,0.153686308,1.427710709,0.700422007
0,0.171969433,0.100538673,0.056830199,0.848863605,0.50262502,-1.559478929,0.231628442,0.000279477,0.587287964,0.412712036,0.295185625,0.265601288,0.452250521,0.643551107,0.597744083,0.822609069,0.096154545,1.422996939,0.7027422
0,0.286747206,0.033035654,0.02042204,0.954180738,1.578544977,-1.176636298,0.058239431,0.013302835,0.480870864,0.519129136,0.759076287,0.281192555,0.584756899,0.541662056,0.234334796,-0.154914407,0.025878906,0.926302977,1.079560387
0,0.276454201,0.019115629,0.052336701,0.96821338,1.882485746,-1.588305489,0.043890215,0.010333953,0.401897761,0.598102239,0.756566806,0.355622539,0.884858225,0.594584865,0.035572721,-0.123831201,0.077432948,0.671954951,1.488195002
0,0.26589138,-0.00843205,-0.017308463,0.994656811,1.610133663,-1.400854167,-0.016208333,0.013092567,0.464367156,0.535632844,0.747693191,0.275110621,0.592442031,0.513617909,0.23833569,-0.148058656,-0.024117674,0.866950491,1.153468405
0,0.248829555,-0.047229237,-0.117228953,1.030062707,1.425604943,-1.531014541,-0.092557066,0.018195415,0.509780935,0.490219065,0.726746221,0.370678191,0.727132315,0.756148053,0.182304081,-0.301966685,-0.144579367,1.039904344,0.961626909
0,0.289810941,0.026770111,0.006116613,0.959090187,1.450867646,-1.337212993,0.053486404,0.017539627,0.504106422,0.495893578,0.731391697,0.347734566,0.689803881,0.701228211,0.202335456,-0.284878705,0.00797129,1.016561706,0.983708115
0,0.313642389,0.086118588,0.062959467,0.904521351,1.613900717,-1.35811731,0.197940952,0.012388975,0.476418049,0.523581951,0.76889143,0.410165292,0.860935669,0.783383175,0.075842896,-0.12151785,0.085355227,0.909920687,1.098996885
0,0.34968807,0.131472643,0.131010525,0.857922539,2.0988911,-1.006866289,0.260461225,0.006339843,0.373695731,0.626304269,0.784346643,0.32684829,0.874637475,0.521868214,0.054322794,0.102227086,0.174713645,0.596668024,1.675973841
0,0.369176593,0.152359663,0.104223759,0.837513551,2.0698414,-0.871913155,0.283651315,0.00520989,0.392695425,0.607304575,0.812817249,0.357252204,0.909743737,0.588258706,0.038401301,0.199244243,0.124715987,0.646620232,1.546502801
0,0.389200572,0.164629056,0.111083931,0.824171617,2.104400254,-0.813346459,0.307837639,0.004139872,0.404063963,0.595936037,0.850312307,0.385972732,0.955226813,0.647674764,0,0.28082012,0.127542267,0.678032438,1.474855692
0,0.38233167,0.159852496,0.100538407,0.826651607,2.8037875,-0.787911174,0.283465938,0.002463093,0.304135389,0.695864611,0.852731002,0.288141611,0.947412308,0.414077116,0,0.400943396,0.12691328,0.437061153,2.288009339
0,0.319976707,-0.055440802,-0.025501011,1.019238376,4.853449337,-0.513523109,-0.040714562,0.001398507,0.168346656,0.831653344,0.817061965,0.143751339,0.853900767,0.17285007,0,0.46792591,-0.016035318,0.202424071,4.940123938
0,0.241753468,-0.075935142,-0.054243434,1.040012088,2.986624567,-0.715713004,-0.068082909,0.002478843,0.284422436,0.715577564,0.849463036,0.263430332,0.926193922,0.368136657,0,0.386364487,-0.035822534,0.397472547,2.515897031
0,0.333558758,0.096347007,0.061662971,0.879817073,2.719473588,-0.762042114,0.134406149,0.00256254,0.323423303,0.676576697,0.879541129,0.306778525,0.948535627,0.453427566,0,0.3910799,0.059631724,0.478029031,2.09192316
0,0.331370589,0.108415347,0.076990109,0.871271238,3.365379763,-0.751425243,0.150890777,0.001834428,0.263777955,0.736222045,0.887712993,0.252785287,0.958326054,0.343354683,0,0.459434136,0.080066765,0.358285869,2.791067373
0,0.30492106,0.074261945,0.042478372,0.906371237,3.096578736,-0.745501418,0.092048165,0.001866988,0.282831917,0.717168083,0.8758113,0.263621086,0.932076861,0.367586193,0,0.455161313,0.038771984,0.394373263,2.535668854
0,0.325380224,0.098950531,0.068118739,0.884311053,2.915557646,-0.730344211,0.129296765,0.001853036,0.305093044,0.694906956,0.889516357,0.281951285,0.924148521,0.405739622,0,0.455913325,0.063913122,0.439041574,2.277688626
0,0.330563444,0.111840936,0.073907276,0.872528865,3.06002273,-0.6577854,0.13574175,0.001660757,0.289915026,0.710084974,0.88714657,0.264748354,0.913192934,0.372840383,0,0.473371,0.065953197,0.408282159,2.449286546
0,0.326931792,0.086304221,0.058480613,0.896677798,3.285209255,-0.66757569,0.101123306,0.001422505,0.26383911,0.73616089,0.866766687,0.230078309,0.872040196,0.312538078,0,0.498906525,0.052756709,0.358398706,2.790188645
0,0.304431868,0.085785108,0.062031379,0.899374967,3.136647149,-0.687847558,0.099181043,0.001373478,0.278932699,0.721067301,0.874913455,0.251696284,0.902354888,0.349060738,0,0.50090362,0.05366685,0.386833099,2.585094196
0,0.317686109,0.112401928,0.071473471,0.875249026,3.040765391,-0.733333625,0.147836433,0.001316756,0.293443075,0.706556925,0.892291547,0.275209491,0.937863301,0.389507882,0,0.500927373,0.068134189,0.415314131,2.407815978
0,0.323061678,0.040210592,0.030396195,0.798145691,1.320317892,-0.403916426,0.034187045,0.000820673,0.38157928,0.61842072,0.50380595,0.092224636,0.241691938,0.149129278,0.569086503,0.134751792,0.023459498,0.617022146,1.620687371
0,0.277090423,-0.076479855,-0.160175119,0.878047401,1.216219926,-0.4602421,-0.058571995,0.001085711,0.42612946,0.57387054,0.51826714,0.12260119,0.287708788,0.213639108,0.576719517,0.040502505,-0.107630426,0.742553294,1.346704684
0,0.304504082,-0.091606935,-0.140259099,0.878630033,1.25528881,-0.443158514,-0.070709908,0.001275412,0.431428379,0.568571621,0.541567217,0.126274918,0.292690339,0.22209149,0.553386096,-0.048031734,-0.094592732,0.758793376,1.317881827
0,0.389163898,0.055780227,0.038398337,0.786482516,1.484586136,-0.309048883,0.043387891,0.001022387,0.364952206,0.635047794,0.541802986,0.106418597,0.291595983,0.16757573,0.47240829,-0.0230101,0.026689154,0.574684629,1.74008482
1,0.425887771,0.163310258,0.129276515,0.720771386,1.930181471,-0.252805446,0.140006839,0.000753116,0.324875265,0.675124735,0.627068218,0.089150114,0.274413362,0.132049841,0.37437386,0.080526672,0.100949048,0.481207766,2.078104451
0,0.399688309,0.08278759,0.155660257,0.795054674,1.791081735,-0.2964085,0.062066346,0.00065904,0.312089623,0.687910377,0.558978024,0.089897907,0.288051573,0.130682586,0.389816942,0.159098304,0.106208381,0.453677738,2.204207783
0,0.388474321,0.090852955,0.086894634,0.797519241,1.498495945,-0.366291459,0.081356985,0.000559105,0.308927155,0.691072845,0.46292609,0.117866818,0.381535958,0.170556287,0.4052663,0.202122976,0.06864089,0.447025459,2.237009057
0,0.357652802,0.010769126,0.028379489,0.832407724,1.065102067,-0.355853249,0.008072014,0.000771079,0.446241642,0.553758358,0.475292895,0.078940066,0.17689982,0.142553272,0.765602823,0.172637798,0.019592683,0.805841818,1.240938331
0,0.326820304,-0.01389046,0.010145189,0.857773253,1.103997851,-0.387452679,-0.010136295,0.000715535,0.428996875,0.571003125,0.473611628,0.065394971,0.15243694,0.114526467,0.762022735,0.178989494,0.00691912,0.751303901,1.33101931
0,0.302243916,-0.043592735,-0.186580834,0.87668357,0.821308689,-0.443765908,-0.033676244,0.001153091,0.504018555,0.495981445,0.413954818,0.07225569,0.143359186,0.145682244,1.034771239,0.073651376,-0.133722612,1.016204456,0.984053941
1,0.198621643,-0.181661773,-0.381236796,1.001504821,0.946629042,-0.66743544,-0.151015128,0.001866684,0.542596465,0.457403535,0.513637572,0.22763959,0.419537546,0.497677811,0.607965442,-0.137332471,-0.244777627,1.186253328,0.842990258
0,0.244322257,-0.12102342,-0.169711598,0.974846553,1.004199336,-0.574942195,-0.095248674,0.001693592,0.448256454,0.551743546,0.450138833,0.080406577,0.179376285,0.145731795,0.811306075,-0.328624258,-0.122827863,0.812436243,1.230865817
0,0.206019634,-0.150796505,-0.199809414,0.993325902,0.876080603,-0.622416925,-0.119214467,0.002353058,0.485487712,0.514512288,0.425326368,0.122801461,0.25294453,0.238675468,0.845219808,-0.533399833,-0.138564357,0.943588178,1.059784367
0,0.180941232,-0.166342839,-0.195672375,0.999565548,0.764617887,-0.690765847,-0.140362251,0.002984769,0.500933723,0.499066277,0.383022885,0.123959225,0.247456339,0.248382292,0.972252845,-0.781642521,-0.144643877,1.003741882,0.996272068
0,0.221622141,-0.087629609,-0.140531098,0.931813811,0.673646791,-0.674711957,-0.083251815,0.004188952,0.56229559,0.43770441,0.37878862,0.143324366,0.2548915,0.327445561,1.084586579,-0.971556208,-0.114375153,1.284646845,0.77842405
0,0.23404076,-0.062833462,-0.154791315,0.920336899,0.660263839,-0.945297333,-0.086546172,0.006911225,0.655377682,0.344622318,0.432722185,0.31113332,0.474738961,0.90282406,0.769564122,-1.23111951,-0.146871877,1.901727338,0.525837737
0,0.24513988,-0.061501525,-0.15464574,0.935148305,0.601991362,-0.87232851,-0.077751998,0.009968766,0.706536321,0.293463679,0.425328762,0.171958329,0.24338215,0.585961199,1.230271996,-1.580149227,-0.161888436,2.40757672,0.415355404
0,0.205635619,0.035743648,0.010575532,0.956056066,0.878298469,-3.127958876,0.14898936,0.011539789,0.77666243,0.22333757,0.682141423,0.362845984,0.467186218,1.62465269,0.592598899,0.117597088,0.028086849,3.477527005,0.287560671
0,0.204585702,0.034206357,0.012675925,0.958989654,0.959571938,-4.953488372,0.224602203,0.008332838,0.674959872,0.325040128,0.647672552,0.344301766,0.510107015,1.059259259,0.501239157,0.197030498,0.054574639,2.07654321,0.48156956
0,0.208655169,0.027087081,0.006031108,0.964765633,0.95215311,-4.5,0.161209068,0.008582136,0.678846935,0.321153065,0.64636622,0.355257816,0.523325359,1.10619469,0.456658291,0.215590743,0.023142509,2.113780025,0.473086124
1,0.193411387,0.011707989,-0.013429752,0.981290174,0.984271022,-4.941684665,0.073434125,0.010380101,0.707922912,0.292077088,0.696788009,0.405139186,0.572292801,1.387096774,0.41180086,0.181584582,-0.050107066,2.423753666,0.412583182
0,0.193885406,0.011107445,0.00373914,0.981634224,1.05656697,-5.109129815,0.072039943,0.009425637,0.680530973,0.319469027,0.719026549,0.379646018,0.55786736,1.188365651,0.408615385,0.205309735,0.015044248,2.130193906,0.469440832
0,0.193947144,0.025895141,0.020140665,0.968670077,1.32983871,-5.820656525,0.194555645,0.006337848,0.576744186,0.423255814,0.766976744,0.419069767,0.726612903,0.99010989,0.194057004,0.302790698,0.087906977,1.362637363,0.733870968
0,0.193674809,0.027160044,0.01676996,0.967736055,1.330480579,-5.964185393,0.209269663,0.004955094,0.56934033,0.43065967,0.757496252,0.466266867,0.818959842,1.082680592,0.11627907,0.315217391,0.068965517,1.322019147,0.756418697
0,0.196699012,0.013421602,-0.00698286,0.981409268,1.399239544,-5.529073482,0.09456869,0.004969833,0.545190713,0.454809287,0.762852405,0.351160862,0.644106464,0.772105743,0.232608696,0.315091211,-0.031923715,1.198723792,0.834220532
0,0.195587563,-0.00434385,-0.009373571,0.999085505,1.477859779,-5.249439881,-0.028379388,0.00488627,0.509637988,0.490362012,0.753173484,0.370474847,0.726937269,0.755512943,0.15855181,0.320639398,-0.038551951,1.039309684,0.962177122
0,0.190312966,-0.038450075,-0.052757079,1.032041729,1.330250991,-5.852849741,-0.267357513,0.007375436,0.518493151,0.481506849,0.689726027,0.339041096,0.653896962,0.704125178,0.235352532,0.224657534,-0.242465753,1.076813656,0.928665786
0,0.193101933,-0.045035149,-0.045035149,1.03602812,1.122807018,-4.385142857,-0.234285714,0.012381722,0.627753304,0.372246696,0.704845815,0.357562408,0.569590643,0.960552268,0.3625,0.09030837,-0.15051395,1.686390533,0.592982456
0,0.189865298,-0.038058585,-0.04041052,1.030361343,0.945454545,-5.165571616,-0.23390276,0.022744633,0.74147502,0.25852498,0.701030928,0.396510706,0.534759358,1.533742331,0.4739819,-0.052339413,-0.149881047,2.86809816,0.348663102
1,0.190933779,-0.020054314,-0.027574681,1.014205139,0.848715509,-5.383879781,-0.131147541,0.042251256,0.8408,0.1592,0.7136,0.4144,0.492863939,2.603015075,0.585201794,-0.1584,-0.1056,5.281407035,0.189343482
0,0.197502402,0.004418828,-0.000960615,0.990393852,0.897804054,-5.145885287,0.028678304,0.045083294,0.861090909,0.138909091,0.773090909,0.416727273,0.483952703,3,0.556914393,-0.147636364,-0.003636364,6.19895288,0.161317568
0,0.20284951,0.011219947,0.00569902,0.983793411,0.923497268,-5.158823529,0.074117647,0.037045606,0.848344371,0.151655629,0.783443709,0.437086093,0.515222482,2.88209607,0.513947591,-0.113245033,0.021192053,5.593886463,0.178766589
0,0.201539202,0.01330768,0.003527337,0.981721982,0.941798942,-5.294885745,0.09031556,0.032581392,0.837341772,0.162658228,0.788607595,0.41835443,0.499622071,2.571984436,0.500802568,-0.094303797,0.013924051,5.147859922,0.19425548
1,0.206640388,0.021376592,0.039417829,0.974075197,1.029718876,-4.669741697,0.130073801,0.013266613,0.701803833,0.298196167,0.722660654,0.388951522,0.554216867,1.304347826,0.369734789,0.062570462,0.146561443,2.353497164,0.424899598
0,0.217257319,0.03179717,0.022832329,0.96273988,1.138846737,-4.025718608,0.171709531,0.009241243,0.651507662,0.348492338,0.741967375,0.346515077,0.531866464,0.994326241,0.363091272,0.135442412,0.080573406,1.869503546,0.534901366
0,0.213356346,0.000132767,-0.009426447,0.993361657,1.061315496,-3.43969555,0.00058548,0.0109709,0.729564864,0.270435136,0.774298495,0.305408703,0.418617614,1.129323308,0.534663866,0.089873932,-0.028873526,2.697744361,0.370680045
0,0.204740353,0.002977608,-0.007622677,0.990590758,1.011574074,-3.271194844,0.012394646,0.01253191,0.776978417,0.223021583,0.785971223,0.274460432,0.353240741,1.230645161,0.627459954,0.05647482,-0.023021583,3.483870968,0.287037037
0,0.596005644,0.00141105,0.013513514,0.92705959,2.243273293,-0.573847601,0.002445908,0.028364878,0.299022541,0.700977459,0.670789281,0.293171089,0.980431399,0.418231835,0.008723236,-0.137974599,0.016556952,0.426579397,2.344229486
0,0.613519213,0.060391284,0.057462512,0.874179944,3.119152692,-0.38702383,0.089667768,0.019933018,0.228611784,0.771388216,0.713075061,0.226661286,0.991468079,0.293835557,0.002735333,-0.084005919,0.06598063,0.296364112,3.374227714
0,0.616993011,0.048691735,0.002483683,0.886270433,4.272360704,-0.396732193,0.071738575,0.016038542,0.188436831,0.811563169,0.805070111,0.188298681,0.999266862,0.232019746,0.0001716,-0.082199351,0.002970229,0.232189974,4.306818182
0,0.584691517,0.065407993,0.067613361,0.883545802,4.542216359,-0.389539368,0.085255556,0.014029205,0.186069346,0.813930654,0.845167229,0.124700828,0.670184697,0.153208173,0.072611095,0.016814974,0.077140227,0.228605896,4.374340369
0,0.590626107,0.029913448,0.109429569,0.924836767,6.185123967,-0.407290896,0.036454478,0.008011601,0.12988407,0.87011593,0.803349077,0.12988407,1,0.149272144,0,0.143033491,0.116036926,0.149272144,6.699173554
0,0.396396688,0.117628046,0.066707178,0.870335055,3.711685556,-1.186733141,0.294538509,0.003915385,0.232064886,0.767935114,0.861351887,0.199569842,0.859974317,0.259878522,0.004392298,0.545665384,0.133698708,0.302193352,3.309139635
0,0.387372116,0.1129104,0.053876486,0.875320085,4.022483589,-1.204999555,0.278835021,0.003376468,0.219487303,0.780512697,0.882884073,0.191138861,0.870842451,0.244888855,0.00046239,0.610554121,0.107618419,0.281209138,3.55607221
0,0.334040978,0.013893506,-0.007101629,0.971230848,4.803011466,-1.282265298,0.027958951,0.002913736,0.185377721,0.814622279,0.890371319,0.157810499,0.851291615,0.193722297,0,0.632535211,-0.012035851,0.227562793,4.394391491
0,0.357650619,0.066449936,0.039273702,0.921587428,4.431930557,-1.05741815,0.124597947,0.002998757,0.207927804,0.792072196,0.92152159,0.186691798,0.897868366,0.235700482,0,0.629140964,0.059892621,0.262511177,3.809361609
0,0.397002455,0.088438565,0.062208216,0.901762615,4.458715596,-0.846197322,0.148261457,0.002617847,0.207788967,0.792211033,0.926471909,0.187667801,0.903165378,0.236891173,0,0.640364097,0.084716497,0.262289919,3.812575052
0,0.419982481,0.122705129,0.0625045,0.868091387,3.122560413,-1.034674314,0.283323636,0.004072043,0.28158991,0.71841009,0.879281507,0.250070125,0.888064933,0.348088269,0.001630493,0.503204962,0.10823109,0.391962633,2.551263605
0,0.926486106,0.14139993,0.111501935,0.821315512,1.738678545,0.079268293,0.106574761,0.109494302,0.317314488,0.682685512,0.551707892,0.111425206,0.351150705,0.163216011,0.314688301,-0.301766784,0.07467609,0.464803313,2.151447661
0,0.862191711,0.066361556,0.033307907,0.901601831,1.220921726,-0.042948185,0.072319202,0.110984565,0.320967363,0.679032637,0.391876027,0.152617985,0.475493782,0.224757953,0.407429599,-0.302418408,0.030758394,0.472683264,2.115581565
0,0.711588883,0.063100856,0.069393463,0.906659675,1.21623124,-0.269695505,0.087240213,0.107502902,0.353577044,0.646422956,0.430031447,0.186713836,0.528071151,0.288841593,0.330438757,-0.175117925,0.07802673,0.546974764,1.82823791
0,0.695990321,0.00881438,0.032146561,0.955755271,0.888740394,-0.293841642,0.009970674,0.133162487,0.462739641,0.537260359,0.411255411,0.209183673,0.452054795,0.389352518,0.579699248,-0.108998145,0.028756957,0.861294964,1.161042432
0,0.681468696,0.051467127,0.021026204,0.914169151,0.919757249,-0.284644914,0.062955854,0.12499381,0.451102662,0.548897338,0.414904943,0.207604563,0.460215779,0.378221114,0.527492669,-0.086844106,0.020380228,0.821834303,1.21679029
0,0.676064442,0.104718067,0.026582278,0.867088608,1.003722504,-0.301434538,0.165244235,0.112927229,0.43443105,0.56556895,0.436048221,0.190385181,0.438240271,0.336625942,0.459878624,-0.049985298,0.0339606,0.768131011,1.301861252
0,0.652015084,0.057624322,0.031699269,0.90985152,0.960606802,-0.319462695,0.071397284,0.120300495,0.497201946,0.502798054,0.477615572,0.166788321,0.335453878,0.3317203,0.584564442,-0.00863747,0.032725061,0.98887007,1.011255199
1,0.600381194,-0.146251588,-0.098983482,1.097839898,0.666217733,-0.672911653,-0.197834307,0.169587815,0.569984647,0.430015353,0.379733879,0.255629478,0.448484848,0.594465933,0.705188679,-0.108751279,-0.099667349,1.325498364,0.754433221
0,0.655883442,-0.00666749,-0.013211508,0.956414372,0.611886305,-0.441181802,-0.009787928,0.162551933,0.538697105,0.461302895,0.329621381,0.23204343,0.430749354,0.503017502,0.793074324,-0.133212695,-0.014894209,1.167773084,0.856330749
0,0.674157303,0.05855181,0.022097378,0.887265918,0.664356984,-0.304061275,0.083541147,0.140797473,0.502646977,0.497353023,0.33393703,0.217887991,0.433481153,0.438095238,0.714643304,-0.108526052,0.024658679,1.010644258,0.989467849
0,0.649251806,-0.028121775,0.064886481,0.966847265,0.923890063,-0.333152909,-0.029499323,0.125471254,0.511044418,0.488955582,0.47214886,0.112845138,0.220812779,0.230788117,0.729722858,-0.033133253,0.060384154,1.045175546,0.956777073
0,0.681129032,-0.183225806,-0.09016129,1.114193548,0.670231286,-0.394794883,-0.16703426,0.15186198,0.533642999,0.466357001,0.357664234,0.097412077,0.182541656,0.208878771,1.040074212,-0.110816191,-0.074187127,1.144280023,0.873911962
0,0.789845875,-0.127289211,-0.105349048,1.048957389,0.520659124,-0.235110234,-0.115498519,0.198166149,0.581023149,0.418976851,0.302515004,0.131466133,0.226266601,0.31377899,1.290033066,-0.202486425,-0.083023721,1.386766712,0.72110182
0,0.783524904,-0.031173807,-0.068791362,0.955938697,0.449736776,-0.177070292,-0.03201574,0.240933117,0.611247318,0.388752682,0.274900398,0.143273062,0.234394585,0.368545526,1.480490524,-0.277658596,-0.060527122,1.572329523,0.635998997
0,0.154333365,0.068005015,0.02080211,0.90859159,0.198392391,-1.732404142,0.156196068,0.04422154,0.85436015,0.14563985,0.169498553,0.19629719,0.2297593,1.347826087,3.566066266,0.049978893,0.038400072,5.866252588,0.170466577
0,0.185392023,0.078068482,-0.082003373,0.886431958,0.122628385,-1.186369699,0.132115271,0.176572444,0.955080347,0.044919653,0.11711996,0.196852552,0.206110986,4.382325753,6.050272992,-0.057376573,-0.111456214,21.26197079,0.047032329
0,0.461509681,0.100037415,-0.004115611,0.840753905,0.312409268,-0.381564088,0.100649351,0.000526378,0.601228922,0.398771078,0.187829487,0.258038613,0.429185297,0.647084574,1.503717472,0.018992424,-0.003072304,1.50770443,0.663259973
0,0.458458617,0.096811204,0.031808831,0.837355594,0.253426841,-0.391121457,0.099934657,0.000388246,0.564276292,0.435723708,0.143002758,0.265919175,0.47125704,0.610293106,1.803144654,0.036844945,0.02410361,1.295032338,0.77218149
0,0.444917526,0.086195477,0.005960829,0.850064654,0.241729512,-0.464324442,0.098785513,0.000406697,0.581698008,0.418301992,0.140613576,0.190887024,0.328154852,0.456337831,2.253327787,0.037844003,0.005527447,1.390617353,0.719105078
0,0.443082906,0.09361689,0.040033335,0.855824434,0.26012299,-0.466801648,0.105878657,0.000409628,0.593386852,0.406613148,0.154353562,0.195924325,0.330179754,0.48184454,1.965266412,0.067675293,0.036405996,1.459340052,0.685241249
0,0.472689076,0.099697232,0.048690064,0.84771997,0.277932129,-0.407185026,0.108245002,0.000359662,0.562906694,0.437093306,0.156449856,0.167425364,0.297430046,0.383042617,1.925026776,0.114614461,0.04401374,1.287841033,0.776493352
0,0.478039884,0.102938978,0.054384549,0.844320866,0.277719501,-0.407185828,0.114434806,0.000332765,0.540143918,0.459856082,0.150008499,0.147628761,0.273313752,0.321032528,1.901038716,0.168734773,0.051532665,1.174593396,0.851358439
0,0.468921095,0.103435319,0.052254428,0.846994096,0.240772791,-0.42280449,0.11567321,0.000390545,0.612881741,0.387118259,0.147565247,0.178104495,0.290601731,0.460077742,2.149615513,0.100374957,0.04802901,1.583189957,0.631636144
0,0.453529353,0.092815426,0.039849965,0.858498641,0.259384485,-0.457849499,0.104935109,0.000385493,0.618600561,0.381399439,0.160455388,0.164899938,0.266569332,0.432354957,2.207376685,0.130032799,0.037624186,1.621923101,0.616552042
0,0.452662127,0.098761022,0.047349034,0.855608885,0.290306331,-0.409724429,0.100422209,0.000280714,0.598398644,0.401601356,0.173718915,0.170045215,0.284167113,0.423417929,1.95586162,0.145007536,0.039958553,1.49003143,0.671126783
0,0.442740825,0.100502309,0.045855951,0.858117962,0.281126865,-0.511944881,0.123867296,0.00034829,0.637719871,0.362280129,0.179280188,0.207395976,0.325214855,0.572474058,1.812493102,0.109079757,0.044795315,1.760294921,0.568086625
0,0.441318164,0.095854161,0.040983421,0.862461267,0.301037187,-0.420943166,0.095808654,0.000321695,0.620967267,0.379032733,0.186934239,0.13142341,0.211643056,0.346733668,2.091176471,0.152944411,0.03558034,1.638294566,0.610390842
0,0.237204286,0.011449349,-0.075095379,0.923475358,0.630002286,-0.73195013,0.012211432,0.006378285,0.656644488,0.343355512,0.413687528,0.179552087,0.273438809,0.522933463,1.125880778,-0.140373872,-0.065712809,1.91243322,0.522894075
0,0.231821018,0.057413459,0.007688122,0.892381658,0.661935705,-0.888237166,0.07720225,0.00715376,0.681553061,0.318446939,0.451144306,0.191371663,0.280787622,0.600953061,1.039000682,-0.168161323,0.0083596,2.140240574,0.467237194
0,0.220663674,0.036727885,-0.041054204,0.915798704,0.603633833,-1.014270048,0.053589579,0.008975199,0.716032377,0.283967623,0.432221368,0.201563301,0.281500261,0.709810852,1.134093717,-0.228145111,-0.047828037,2.521528222,0.396584893
1,0.18805656,-0.028549859,0.153996209,0.972122421,1.047263862,-0.5730476,-0.02086614,0.005687373,0.634079578,0.365920422,0.664048628,0.185059127,0.291854735,0.505735992,0.636986403,-0.112757277,0.091722162,1.732834629,0.577089113
0,0.163643316,-0.047416922,-0.242442429,1.002134415,1.046322435,-1.796317034,-0.101582265,0.007968281,0.536496375,0.463503625,0.561348194,0.33606405,0.626405071,0.725051612,0.286698879,-0.544192867,-0.344841355,1.157480432,0.863945491
0,0.185822736,0.023570527,0.000997961,0.94538006,1.103702773,-2.036003872,0.063181123,0.007785878,0.552337982,0.447662018,0.609616962,0.39374645,0.712872305,0.879561889,0.203921082,-0.481674765,0.001621758,1.233828111,0.810485668
0,0.180259334,0.029308241,0.015188499,0.944488648,1.187322893,-2.219170974,0.085105341,0.006883756,0.530668777,0.469331223,0.630075188,0.378137652,0.712568118,0.805694643,0.183519658,-0.434215092,0.027426867,1.1306914,0.884414616
0,0.194563579,0.066083723,0.037011572,0.911143246,1.281013516,-1.947093715,0.17956301,0.005851604,0.536691571,0.463308429,0.687509156,0.397042852,0.739797071,0.85697308,0.158405584,-0.294133693,0.060638207,1.158389393,0.863267573
0,0.176460876,0.068958669,0.050531565,0.913690996,1.13307556,-2.402346979,0.224709552,0.006922483,0.630236742,0.369763258,0.71410585,0.479118014,0.760219107,1.295742624,0.168377648,-0.128094323,0.08576987,1.704433119,0.586705333
0,0.163742638,0.054530883,0.034282439,0.928609965,1.301180459,-2.427922742,0.173097695,0.004750505,0.512270688,0.487729312,0.666556609,0.363516301,0.709617609,0.745323874,0.170465418,-0.084212288,0.06926403,1.050317615,0.952092953
0,0.164625873,0.017808744,-0.004130482,0.957651726,1.431334512,-1.806624086,0.040570817,0.004308833,0.453095338,0.546904662,0.648530995,0.31518726,0.695631213,0.57631116,0.150952324,-0.104835312,-0.006443962,0.828472255,1.207041025
0,0.06209362,-0.115488164,-0.130581378,1.016782231,1.374428717,-2.299241497,-0.278137999,0.009825452,0.47992419,0.52007581,0.659621589,0.303740457,0.632892577,0.584031119,0.267098191,0.113012277,-0.218965279,0.922796601,1.083662422
1,0.056941193,-0.043632873,-0.03933718,1.004942251,1.323055028,-3.439279241,-0.158296904,0.013211303,0.541769097,0.458230903,0.716790328,0.371184016,0.68513324,0.810037066,0.237984629,0.029175792,-0.089739865,1.182305892,0.845804802
0,0.012742938,-0.082713928,-0.182223384,1.047908963,1.044191967,-14.08137861,-1.125158777,0.058452355,0.690263862,0.309736138,0.72076798,0.690263862,1,2.228554492,0,-0.69965378,-0.767770026,2.228554492,0.448721359
0,0.099911089,-0.048596469,-0.278902578,1.007011304,0.66073181,-17.27527818,-0.925495888,1.185185431,0.94696316,0.05303684,0.625688682,0.862794557,0.911117342,16.26783479,0.134521536,-2.501493528,-0.728775307,17.85481852,0.05600729
0,0.132507624,0.041721126,0.05387855,0.928051285,1.00535815,-7.982098251,0.418609492,0.197727836,0.675042833,0.324957167,0.678659813,0.542737483,0.804004512,1.670181605,0.194950912,-3.344184276,0.247192081,2.077328647,0.481387479
1,0.112486914,-0.015559005,-0.029890618,0.974477456,1.044978018,-7.762678804,-0.140117035,0.265029703,0.693317702,0.306682298,0.724501758,0.639390387,0.922218465,2.084862385,0.074433657,-4.215943728,-0.097069168,2.260703364,0.44234021
